https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg	Yue Kee Chinese Food	{'fried rice': 2.75, 'subgum fried rice': 4.0, 'steamed rice': 2.75, 'veg. fried rice': 2.5}
https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg	University Gyro King	{}
https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg	Kim's Oriental Food	{'vegetable fried rice': 4.25, 'subgum fried rice': 5.0, 'wonton soup': 2.0, 'chicken fried rice': 4.25, 'ground beef': 2.0, 'shrimp fried rice': 4.5, 'spring roll': 1.25, 'pork fried rice': 4.25, 'vegetable bean curd soup': 1.5, 'hot and sour soup': 2.0, 'shrimp roll': 1.25}
https://dl.dropboxusercontent.com/u/17481094/23foodtruck_1.jpg	Gigi & Big R Soul/Caribbean Food Truck	{'mixed combo': 'NA', 'chciken leg': 'NA', '4 vegetables side combo': 'NA', 'brown stew chciken': 'NA', 'sdfsdf': 'NA', 'brwon stew turkey': 'NA', 'chciken breast': 'NA', 'oxtail': 'NA', 'vegetable sides combo': 'NA', 'fsdafsd': 'NA', 'jerk chciken': 'NA', 'fish and fries': 'NA'}
https://dl.dropboxusercontent.com/u/17481094/9foodtruck_1.jpg	New York Famous Gyro	{'chicken on pita': 4.0, 'chicken salad': 5.0, 'lamb salad': 5.0, 'lamb gyeo': 4.0}
https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg	Brotherly Grub	{'fries ans sandwich': 9.0, 'fries': 3.0, 'truck made chips': 2.5, 'chips and sandwich': 8.5}
https://dl.dropboxusercontent.com/u/17481094/4foodtruck_5.jpg	Kim's Oriental Food	{'shrimp lemon grass on rice noodle': 4.75, 'chicken lemon grass on rice noodle': 4.5, 'chicken lemon grass on rice': 4.5, 'subgum lemon grass on rice': 5.0, 'beef lemon grass on rice noodle': 4.75, 'shrimp lemon grass on rice': 4.75, 'beef lemon grass on rice': 4.75, 'pork lemon grass on rice': 4.5, 'pork lemon grass on rice noodle': 4.5, 'subgum lemon grass on rice noodle': 5.0, 'spring roll on rice noodle': 4.25}
https://dl.dropboxusercontent.com/u/17481094/8foodtruck_1.jpg	University Gyro King	{}
https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg	Yue Kee Chinese Food	{'hot & sour soup': 1.25, 'house special wonton soup': 4.0, 'chicken veg. soup': 1.5, 'wonton soup': 1.25}
https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg	Mexi Cali	{'beef fajita': 6.75, 'beef & chorizo': 6.75, 'the cali': 6.0, 'chicken & chorizo': 6.0, 'the mexi': 6.0, 'chicken fajita': 6.0, 'pollo y papas': 6.0, 'chicken primavera': 6.0, 'pork fajita': 6.0}
https://dl.dropboxusercontent.com/u/17481094/16foodtruck_4.jpg	Sonic Cheesesteak	{'grilled cheese': 2.0, 'turkey sausageegg and cheese': 3.0, 'egg and cheese': 2.5, 'turkey sausage egg & cheese': 3.0, 'egg sandwitch': 2.0, 'pork bacon egg and cheese': 3.0, 'turkey bacon egg and cheese': 3.0}
https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg	George's Food Truck	{'grilled cheese': 2.5, 'grilled corned beef and cheese': 3.75, 'grilled cheese and tomatoes': 2.75, 'grilled ham and cheese': 3.75, 'grilled turkey and cheese': 3.75, 'grilled bacon and cheese': 3.75, 'grilled roast beef and cheese': 3.75}
https://dl.dropboxusercontent.com/u/17481094/3foodtruck_1.jpg	George's Food Truck	{'vegetable chiken soup': 1.25}
https://dl.dropboxusercontent.com/u/17481094/3foodtruck_5.jpg	George's Food Truck	{'hamburger': 2.9, 'ham and chese': 4.5, 'bacon cheese burger': 3.5, 'cheeseburger': 3.0, 'double hamburger': 3.75, 'chicken salad bacon': 4.95, 'corned beef and bacon': 4.5, 'tuna with boiled egg': 4.75, 'double cheeseburger': 3.95, 'turkey & bacon': 4.5, 'hot sausage': 4.4, 'roast beef and swiss chese': 4.5}
https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg	Tyson Bee's	{'kimchi dog': 3.0, 'o.g. dog': 5.0, 'tofu wrap': 5.0, 'bee dog': 3.0, 'thai bbq chicken wrap': 6.0}
https://dl.dropboxusercontent.com/u/17481094/14foodtruck_4.jpg	Lyn's Breakfast & Lunch	{'grilled chicken w/ mushroom': 5.0, 'pepper': 5.5, 'lettuce e tomato': 5.5, 'grilled chicken': 4.5, 'n/a': 5.75, 'crilled chicken spesial': 5.5, 'chicken rob': 4.5, 'grilled chicken w/ cheese': 5.5, 'chicken wrap': 5.5, 'pizza chicken': 5.5}
https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg	Fruit Cart	{'orange': 1.5, 'medium': 4.5, 'grape': 2.0, 'juice': 1.5, 'bottle-soda': 1.5, 'large': 5.0, 'can-soda': 0.75, 'small': 4.0, 'banana': 0.5, 'strawberry': 2.0}
https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg	Nora's Grill	{'grilled fish': 0.0}
https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg	Magic Carpet Foods	{'bella donna': 7.0, 'geisha': 7.0, 'el gringo': 7.0, 'combo meal': 7.0, 'foo chow': 7.0, 'bedouin': 7.0, 'seizan': 7.0, 'adriani': 7.0}
https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg	New York Famous Gyro	{'chicken over rice': 5.0, 'lamb over rice': 5.0, 'falafel over rice': 5.0}
https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg	New York Gyro Lunch	{'lamb w rice': 5.0, 'chicken w rice': 5.0, 'combo w rice': 6.0}
https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg	Penn Halal Gyro	{'falafel on pita': 4.0, 'chicken on pita': 4.0, 'fish on pita': 4.0, 'combo on pita': 4.0, 'khyber sandwich': 4.0, 'lamb on pita': 4.0, 'chicken kebab on pita': 4.0}
https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg	Sonic Cheesesteak	{'hot or mild sausage': 2.5, 'hot dog': 1.25, 'with chili or cheese': 3.0, 'plain chicken steak': 4.5, 'plain steak': 4.5, 'italian sausage': 3.0, 'kielbasa': 3.0, 'meatball': 3.0, 'cheese steak': 5.0}
https://dl.dropboxusercontent.com/u/17481094/12foodtruck_1.jpg	Tyson Bee's	{'thai ice tea': 2.0, 'thail basil chicken quesadilla': 6.0, 'sodas': 1.0, 'tofu over rice': 5.0}
https://dl.dropboxusercontent.com/u/17481094/23foodtruck_4.jpg	Gigi & Big R Soul/Caribbean Food Truck	{'fish sandwish': 0.0}
https://dl.dropboxusercontent.com/u/17481094/26foodtruck_1.jpg	House of Pita	{'hanan hoummos': 3.5, 'hanan falafel': 4.0, 'hanan hoummos baba ghanoush': 4.5, 'baba ghanoush': 4.0, 'stuffed grape leaves and feta cheese': 4.75, 'stuffed grape leaves': 4.5, 'hanan falafel with hoummos': 4.5}
https://dl.dropboxusercontent.com/u/17481094/11foodtruck_1.jpg	Real Le Anh Chinese Food	{'rice noodle soup': 4.0, 'soud': 5.0, 'fried breaded tofu': 5.5, 'lo mein noodies': 4.1, 'steam tofu': 5.3, 'noodies rice': 5.75, 'vegetable fried rice lg': 6.5, 'shrimp': 6.9, 'vegetable roll': 4.0, 'vegetable': 4.5, 'white rice': 5.2, 'roost park': 4.5}
https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg	Mexi Cali	{'pork carnitas': 5.0, 'chicken': 5.0, 'beef barbacoa': 5.75, 'chicken verde': 5.0, 'pork verde': 5.0}
https://dl.dropboxusercontent.com/u/17481094/2foodtruck_4.jpg	Bento Box	{'salmon hibachi': 6.0, 'tofu teriyaki': 4.5, 'meat ball pho': 6.0, 'chicken yekiudon': 5.0, 'tofu hibachi a la carte': 5.0, 'tuna teriyaki': 6.0, 'pork katsu': 5.0, 'chicken hibachi': 5.0, 'beef hibachi': 5.0}
https://dl.dropboxusercontent.com/u/17481094/17foodtruck_1.jpg	Mexi-Philly	{'roaster peppers': 3.5, 'stradef beaf': 4.5, 'rice an bean': 1.5, 'spinach': 3.5, 'tofu': 3.5, 'veggie': 5.0, 'plain kachos': 3.5, 'bean': 2.5, 'eggplant': 3.5, 'plantain': 3.5, 'sweet potato': 3.5, 'strimp': 5.0}
https://dl.dropboxusercontent.com/u/17481094/29foodtruck_4.jpg	Mexi Cali	{'guacamole': 5.0, 'spinach': 4.0, 'tofu': 5.0, 'the basic': 4.0, 'tofu verde': 5.0, 'spinach & roasted peppers': 4.75, 'sweet potato': 4.0, 'roasted pepper': 4.0, 'sweet potato & roasted pepper': 4.75}
https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg	Gigi & Big R Soul/Caribbean Food Truck	{'cabbage': 0.0, 'rice': 'NA', 'string beans': 0.0, 'french menu': 'NA'}
https://dl.dropboxusercontent.com/u/17481094/4foodtruck_1.jpg	Kim's Oriental Food	{'vegetable chiken soup': 4.25, 'vegetable fried rice': 4.25, 'wonton soup': 1.7, 'spring roll': 1.25, 'pork lo mein': 4.25, 'vegetable bean curd soup': 5.0, 'shrimp roll': 1.25}
https://dl.dropboxusercontent.com/u/17481094/18foodtruck_4.jpg	Lucky's Mexican Spot	{'extra cheese': 1.0, 'chips & guacamole': 3.0, 'extra sourcream': 1.0, 'grilled plantains': 1.0, 'whole wheat': 0.26, 'fresh guacamole': 1.0}
https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg	New York Gyro Lunch	{'lamb gyro': 4.0, 'combo salad': 5.0, 'lamb w/salad': 5.0, 'chicken w salad': 5.0, 'fish gyro': 4.0, 'chicken gyro': 4.0, 'tilapia fish w salad': 5.0}
https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg	Gigi & Big R Soul/Caribbean Food Truck	{'corn bread': 7.0, 'sodas': 0.0, 'chicken wing sandwich large': 0.0, 'chicken breast sandwich': 7.0, 'chicken wing sandwich small': 0.0, 'iced tea': 7.0, 'peach cobbler': 7.0, 'fish sandwich small': 0.0, 'fish sandwich large': 0.0, 'bottled water': 0.0, 'wings and fries small-large': 0.0, 'wing and fries small or large': 7.0}
https://dl.dropboxusercontent.com/u/17481094/16foodtruck_1.jpg	Sonic Cheesesteak	{'sausage egg and cheese': 2.3, 'pork roll egg and cheese': 2.3}
https://dl.dropboxusercontent.com/u/17481094/24foodtruck_1.jpg	Bui's Lunch Truck	{'pork bacon & eggs': 3.75, 'turkey bacon & eggs': 4.5, 'pork roll': 4.0, 'eggs': 3.0, 'sausage & roll': 3.75, 'scrapple & eggs': 4.5, 'eggs & cheese': 3.25, 'ham & eggs': 3.75, 'sausage & eggs': 3.75, 'porkroll & eggs': 4.5, 'sausage & cheese': 4.5, 'pork roll & cheese': 4.5}
https://dl.dropboxusercontent.com/u/17481094/28foodtruck_4.jpg	Yue Kee Chinese Food	{'subgum lo mein': 'NA', 'asd': 'NA', 'sadads': 3.75, '000"': 'NA', 'singapore rice noodles': 'NA', 'beijing hot noodles': 'NA'}
